forest_perc,elevation_m,years,site,animals_per_km2,lambda_0
58.08924597222358,818.2777194771916,-8.446441776247632,Site 2,3,3.8076923076923075
87.95478604733944,930.4728263057768,-8.531759369947101,Site 2,6,3.8076923076923075
50.246502133086324,915.948570612818,-9.216279507090803,Site 1,6,5.055555555555555
83.60255225561559,871.4519123546779,-8.540428622124113,Site 3,1,5.6571428571428575
90.41407585609704,842.2968377824873,-8.617076963646573,Site 2,4,3.8076923076923075
0.2512299222871661,860.8222810551524,-8.612805135870927,Site 3,5,5.6571428571428575
75.7040205411613,879.3345545884222,-8.702394557346045,Site 2,0,3.8076923076923075
40.78945203218609,834.4490647315979,-8.685181649617743,Site 3,8,5.6571428571428575
93.15949962474406,829.1433645877987,-9.291208608774468,Site 1,3,5.055555555555555
36.16344979964197,819.6447923779488,-8.787712151045515,Site 2,6,3.8076923076923075
3.2029365887865424,767.4567129462957,-8.757558163364557,Site 3,1,5.6571428571428575
1.7977513605728745,827.0905166398734,-9.366137710458133,Site 1,4,5.055555555555555
73.91195832751691,947.1065873280168,-8.873029744744986,Site 2,4,3.8076923076923075
8.52685272693634,925.6305316463113,-9.441066812141798,Site 1,7,5.055555555555555
24.68414707109332,948.4987703152001,-8.829934677111371,Site 3,5,5.6571428571428575
37.51970187295228,802.9320161789656,-8.902311190858185,Site 3,4,5.6571428571428575
2.9686490539461374,833.0790356267244,-8.974687704605,Site 3,5,5.6571428571428575
76.79704402107745,847.4836986046284,-8.958347338444456,Site 2,5,3.8076923076923075
63.772403076291084,777.6015010196716,-9.515995913825464,Site 1,7,5.055555555555555
33.36114266421646,778.235022816807,-9.043664932143928,Site 2,9,3.8076923076923075
57.724604988470674,916.7165854945779,-9.047064218351814,Site 3,6,5.6571428571428575
82.15212500654161,948.3440669253469,-9.590925015509129,Site 1,6,5.055555555555555
66.51161168701947,946.6249294113368,-9.11944073209863,Site 3,2,5.6571428571428575
69.68389411922544,805.5562560912222,-9.191817245845444,Site 3,7,5.6571428571428575
34.437842410989106,876.4648053795099,-9.264193759592258,Site 3,7,5.6571428571428575
30.781360273249447,862.7676013857126,-9.1289825258434,Site 2,6,3.8076923076923075
2.4744286434724927,830.5634705815464,-9.21430011954287,Site 2,3,3.8076923076923075
2.419133367948234,758.9957715943456,-9.665854117192794,Site 1,2,5.055555555555555
81.04766609612852,904.930297890678,-9.740783218876459,Site 1,5,5.055555555555555
28.452679165638983,837.7338836435229,-9.299617713242341,Site 2,4,3.8076923076923075
22.596554132178426,750.1523910555989,-9.815712320560124,Site 1,4,5.055555555555555
88.82392987143248,755.9230982325971,-9.336570273339072,Site 3,4,5.6571428571428575
17.481040325947106,916.8798873666674,-9.384935306941813,Site 2,5,3.8076923076923075
42.049899767152965,768.6403371393681,-9.470252900641283,Site 2,8,3.8076923076923075
30.903639015741646,764.5052236039191,-9.555570494340754,Site 2,4,3.8076923076923075
90.97069527488202,918.5120889451355,-9.890641422243789,Site 1,9,5.055555555555555
27.739111939445138,856.1993137933314,-9.408946787085886,Site 3,7,5.6571428571428575
61.93923717364669,790.2662748936564,-9.640888088040226,Site 2,6,3.8076923076923075
74.82602861709893,848.5060704406351,-9.965570523927454,Site 1,3,5.055555555555555
18.98876358754933,895.249668462202,-10.040499625611119,Site 1,4,5.055555555555555
42.51666704658419,864.0532433521003,-9.481323300832702,Site 3,6,5.6571428571428575
83.36749647278339,862.8755753394216,-10.115428727294784,Site 1,1,5.055555555555555
93.35538388695568,835.1331593003124,-10.190357828978449,Site 1,4,5.055555555555555
37.758564529940486,947.098878538236,-9.553699814579517,Site 3,6,5.6571428571428575
46.50683826766908,944.684788165614,-10.265286930662114,Site 1,5,5.055555555555555
92.36010666936636,777.4702118244022,-10.34021603234578,Site 1,4,5.055555555555555
76.70727896038443,889.6663557272404,-9.62607632832633,Site 3,10,5.6571428571428575
84.81202917173505,917.3372020944953,-9.698452842073145,Site 3,6,5.6571428571428575
9.990497305989265,828.0681162606925,-10.415145134029444,Site 1,4,5.055555555555555
39.901177352294326,750.4178299568594,-9.77082935581996,Site 3,6,5.6571428571428575
77.80849642585963,924.8311929870397,-10.49007423571311,Site 1,2,5.055555555555555
2.6045385282486677,798.4890009276569,-9.726205681739696,Site 2,4,3.8076923076923075
49.14430498611182,791.5478901006281,-9.843205869566773,Site 3,2,5.6571428571428575
84.43040722049773,800.3485314082354,-10.565003337396774,Site 1,6,5.055555555555555
93.22195888962597,882.4586033355445,-10.63993243908044,Site 1,12,5.055555555555555
67.2807227820158,883.85304142721,-9.91558238331359,Site 3,6,5.6571428571428575
19.93182401638478,812.767936848104,-9.811523275439168,Site 2,9,3.8076923076923075
65.07111834362149,917.4602639861405,-9.896840869138638,Site 2,4,3.8076923076923075
34.253710391931236,948.9182504359633,-9.98215846283811,Site 2,5,3.8076923076923075
9.871739218942821,918.7673826701939,-10.714861540764105,Site 1,4,5.055555555555555
21.23427065089345,899.4002365972847,-9.987958897060404,Site 3,6,5.6571428571428575
59.153946000151336,755.3187124431133,-10.067476056537581,Site 2,3,3.8076923076923075
67.05582982394844,802.0573232322931,-10.15279365023705,Site 2,8,3.8076923076923075
40.07401010021567,814.3716941121966,-10.060335410807218,Site 3,5,5.6571428571428575
6.341510568745434,788.9668348710984,-10.78979064244777,Site 1,5,5.055555555555555
37.486481736414135,837.1878114528954,-10.238111243936522,Site 2,6,3.8076923076923075
83.7305380962789,851.1517102364451,-10.323428837635994,Site 2,5,3.8076923076923075
28.63774001598358,843.6682880390435,-10.132711924554032,Site 3,7,5.6571428571428575
62.22078059799969,780.0300444010645,-10.205088438300846,Site 3,3,5.6571428571428575
64.90636963862926,824.8135306406766,-10.277464952047662,Site 3,4,5.6571428571428575
92.72566474974155,776.0757210664451,-10.349841465794476,Site 3,6,5.6571428571428575
89.92108863312751,942.2508195508271,-10.408746431335464,Site 2,7,3.8076923076923075
74.74415998440236,830.5453481152654,-10.42221797954129,Site 3,5,5.6571428571428575
55.514600430615246,943.8873297069222,-10.494594493288105,Site 3,4,5.6571428571428575
5.508585763163865,771.8421284575015,-10.566971007034919,Site 3,6,5.6571428571428575
93.92190894577652,796.1628905497491,-10.494064025034936,Site 2,3,3.8076923076923075
41.28771568648517,938.3852957282215,-10.579381618734406,Site 2,3,3.8076923076923075
91.91571534611285,817.6478497684002,-10.664699212433877,Site 2,3,3.8076923076923075
17.32894505839795,946.8489502090961,-10.864719744131435,Site 1,3,5.055555555555555
79.76624658331275,814.3045762553811,-10.9396488458151,Site 1,3,5.055555555555555
21.049090242013335,879.364411951974,-10.639347520781733,Site 3,4,5.6571428571428575
76.87957165762782,767.6259517669678,-10.750016806133349,Site 2,6,3.8076923076923075
54.903283109888434,901.1025195475668,-10.835334399832819,Site 2,1,3.8076923076923075
94.0070242388174,912.310287496075,-10.92065199353229,Site 2,0,3.8076923076923075
88.90751444268972,779.697556514293,-10.71172403452855,Site 3,4,5.6571428571428575
30.188667913898826,765.5968475155532,-11.014577947498765,Site 1,4,5.055555555555555
78.57373827137053,804.4131461996585,-10.784100548275363,Site 3,11,5.6571428571428575
30.933251231908798,937.0578241534531,-11.08950704918243,Site 1,5,5.055555555555555
2.9715729411691427,783.1409792415798,-11.164436150866095,Site 1,5,5.055555555555555
12.722101551480591,939.5906340330839,-11.005969587231762,Site 2,4,3.8076923076923075
60.46625981107354,802.9285655356944,-10.856477062022178,Site 3,4,5.6571428571428575
32.39329101052135,813.2982851006091,-10.928853575768992,Site 3,8,5.6571428571428575
94.2004261771217,853.0874584335834,-11.001230089515806,Site 3,4,5.6571428571428575
87.96689724549651,777.272569341585,-11.23936525254976,Site 1,4,5.055555555555555
37.4413171550259,849.8086761217564,-11.091287180931232,Site 2,8,3.8076923076923075
50.472223153337836,916.9668761081994,-11.176604774630704,Site 2,2,3.8076923076923075
42.976079997606575,796.8838926404715,-11.314294354233425,Site 1,5,5.055555555555555
38.92152211628854,867.6610841415823,-11.07360660326262,Site 3,6,5.6571428571428575
68.75424589961767,817.2858357895166,-11.145983117009436,Site 3,8,5.6571428571428575
21.081098448485136,843.1382806040347,-11.38922345591709,Site 1,4,5.055555555555555
44.84369684942067,819.1512747202069,-11.21835963075625,Site 3,5,5.6571428571428575
62.62812353670597,751.5461365692317,-11.261922368330175,Site 2,3,3.8076923076923075
48.626132239587605,816.6490602772683,-11.347239962029645,Site 2,4,3.8076923076923075
25.384436221793294,847.6330617908388,-11.432557555729117,Site 2,6,3.8076923076923075
99.43472959566861,820.9993210621178,-11.464152557600755,Site 1,4,5.055555555555555
56.2818604754284,797.6872926112264,-11.290736144503065,Site 3,10,5.6571428571428575
3.1141367740929127,837.5291066709906,-11.53908165928442,Site 1,4,5.055555555555555
77.39862489979714,891.6553562041372,-11.363112658249879,Site 3,7,5.6571428571428575
98.49019316025078,820.8740043453872,-11.614010760968085,Site 1,3,5.055555555555555
45.897065894678235,806.3481859397143,-11.517875149428587,Site 2,5,3.8076923076923075
23.00299177877605,941.0031606908888,-11.68893986265175,Site 1,5,5.055555555555555
92.10401300806552,849.3310303427279,-11.435489171996693,Site 3,6,5.6571428571428575
55.71105256676674,905.9181342832744,-11.507865685743509,Site 3,5,5.6571428571428575
23.729776544496417,855.3084939718246,-11.603192743128059,Site 2,1,3.8076923076923075
90.599445393309,766.2534783128649,-11.68851033682753,Site 2,4,3.8076923076923075
5.771283176727593,890.4445485211909,-11.773827930527,Site 2,3,3.8076923076923075
51.840906869620085,800.9116396773607,-11.763868964335416,Site 1,6,5.055555555555555
39.442685479298234,877.3386666085571,-11.859145524226472,Site 2,8,3.8076923076923075
48.86142131872475,894.1236306447536,-11.580242199490323,Site 3,10,5.6571428571428575
15.14661768451333,813.5774633847177,-11.83879806601908,Site 1,3,5.055555555555555
71.65701927151531,833.5097652859986,-11.913727167702746,Site 1,6,5.055555555555555
57.27391124237329,849.423187924549,-11.652618713237137,Site 3,6,5.6571428571428575
64.27444845903665,855.0391043536365,-11.98865626938641,Site 1,6,5.055555555555555
6.748232222162187,897.4349444266409,-12.063585371070076,Site 1,5,5.055555555555555
45.36571360658854,880.4712531156838,-12.13851447275374,Site 1,3,5.055555555555555
18.010591994971037,794.4359674118459,-11.724995226983951,Site 3,3,5.6571428571428575
76.32375243119895,863.512376928702,-11.944463117925944,Site 2,4,3.8076923076923075
15.65601578913629,817.0658165123314,-11.797371740730766,Site 3,9,5.6571428571428575
21.871778881177306,827.0579815842211,-11.86974825447758,Site 3,5,5.6571428571428575
82.0839881664142,837.9486666060984,-12.029780711625413,Site 2,3,3.8076923076923075
71.7312008375302,899.5094309095293,-11.942124768224396,Site 3,3,5.6571428571428575
53.143875766545534,773.7313039600849,-12.213443574437406,Site 1,9,5.055555555555555
15.522892004810274,850.2298189327121,-12.01450128197121,Site 3,10,5.6571428571428575
87.88397912867367,761.8569022975862,-12.086877795718024,Site 3,7,5.6571428571428575
20.351116289384663,839.4531586673111,-12.288372676121071,Site 1,4,5.055555555555555
58.35284041240811,787.9505607765168,-12.115098305324885,Site 2,3,3.8076923076923075
40.574272838421166,874.0307444240898,-12.200415899024355,Site 2,4,3.8076923076923075
84.20697043184191,774.1693964228034,-12.285733492723827,Site 2,11,3.8076923076923075
0.7099354872480035,854.0839004330337,-12.371051086423298,Site 2,4,3.8076923076923075
47.641536546871066,889.2758526839316,-12.363301777804736,Site 1,12,5.055555555555555
87.45157162193209,784.4604086130857,-12.159254309464838,Site 3,1,5.6571428571428575
50.08246172219515,806.6446455195546,-12.438230879488401,Site 1,4,5.055555555555555
87.45211497880518,812.5528342556208,-12.231630823211653,Site 3,8,5.6571428571428575
52.429395727813244,947.0358346123248,-12.304007336958469,Site 3,7,5.6571428571428575
57.95272644609213,929.0698849130422,-12.513159981172066,Site 1,3,5.055555555555555
2.6980501133948565,910.2102556731552,-12.456368680122768,Site 2,4,3.8076923076923075
44.965722411870956,919.776827422902,-12.54168627382224,Site 2,7,3.8076923076923075
80.27791541535407,782.8506751917303,-12.588089082855731,Site 1,11,5.055555555555555
2.1726641338318586,839.4458938855678,-12.376383850705283,Site 3,3,5.6571428571428575
86.59967293497175,828.7722405977547,-12.448760364452097,Site 3,4,5.6571428571428575
51.440350944176316,919.7753555141389,-12.521136878198911,Site 3,5,5.6571428571428575
77.02073592226952,898.1122834142298,-12.593513391945725,Site 3,8,5.6571428571428575
55.92234635259956,757.1154376957566,-12.66588990569254,Site 3,9,5.6571428571428575
16.07283696066588,839.796207100153,-12.663018184539396,Site 1,3,5.055555555555555
92.1017819782719,854.7260671854019,-12.738266419439356,Site 3,7,5.6571428571428575
76.83692937716842,851.4127122238278,-12.737947286223061,Site 1,6,5.055555555555555
2.1593225887045264,947.0962825231254,-12.812876387906726,Site 1,5,5.055555555555555
90.00298087485135,878.4664831589907,-12.627003867521712,Site 2,10,3.8076923076923075
16.59904238767922,914.3319569062442,-12.887805489590392,Site 1,2,5.055555555555555
70.23295443505049,838.2557988166809,-12.962734591274057,Site 1,5,5.055555555555555
14.658380951732397,836.7455643601716,-12.81064293318617,Site 3,2,5.6571428571428575
22.230532206594944,903.1649097334594,-12.712321461221181,Site 2,7,3.8076923076923075
11.796650267206132,835.7896000612527,-12.797639054920653,Site 2,4,3.8076923076923075
95.06260300986469,895.1727914623916,-13.037663692957722,Site 1,4,5.055555555555555
63.53274118155241,893.667712667957,-12.883019446932984,Site 3,6,5.6571428571428575
47.04337052535266,753.8529587443918,-12.955395960679798,Site 3,4,5.6571428571428575
12.042272160761058,816.4614276494831,-13.112592794641387,Site 1,4,5.055555555555555
36.803982220590115,780.2741646301001,-13.027772474426612,Site 3,6,5.6571428571428575
90.90026451740414,811.8550407234579,-13.100148988173428,Site 3,3,5.6571428571428575
90.73813671711832,814.0270262956619,-12.882956648620125,Site 2,3,3.8076923076923075
41.67803556192666,817.6251696888357,-13.187521896325052,Site 1,3,5.055555555555555
46.9175448641181,750.8307297714055,-12.968274242319595,Site 2,4,3.8076923076923075
32.97794735990465,917.0343161094934,-13.172525501920243,Site 3,3,5.6571428571428575
58.48250261042267,908.6510360706598,-13.244902015667057,Site 3,7,5.6571428571428575
61.8567775702104,943.2466093450785,-13.317278529413871,Site 3,4,5.6571428571428575
32.524137129075825,861.1667898483574,-13.389655043160685,Site 3,7,5.6571428571428575
55.28173865750432,888.8508582487702,-13.053591836019066,Site 2,3,3.8076923076923075
11.005921475589275,834.5223535317928,-13.4620315569075,Site 3,8,5.6571428571428575
5.809431476518512,882.8701356425881,-13.138909429718536,Site 2,1,3.8076923076923075
19.260485749691725,774.4165000505745,-13.224227023418008,Site 2,4,3.8076923076923075
61.652188492007554,772.2193321213126,-13.262450998008717,Site 1,7,5.055555555555555
59.36251317616552,860.4729272425175,-13.534408070654315,Site 3,9,5.6571428571428575
59.76856790948659,925.5522712133825,-13.30954461711748,Site 2,2,3.8076923076923075
90.65957663115114,769.2053039558232,-13.337380099692382,Site 1,12,5.055555555555555
14.229578105732799,927.1876002196223,-13.412309201376047,Site 1,2,5.055555555555555
85.66556735895574,885.5574230197817,-13.60678458440113,Site 3,6,5.6571428571428575
7.506318716332316,777.690895833075,-13.679161098147944,Site 3,9,5.6571428571428575
12.239162065088749,809.8158620297909,-13.39486221081695,Site 2,3,3.8076923076923075
69.35787741094828,802.2690620739013,-13.751537611894758,Site 3,9,5.6571428571428575
45.50951821729541,917.8576742764562,-13.823914125641572,Site 3,6,5.6571428571428575
51.04764774441719,828.4784409217536,-13.480179804516421,Site 2,2,3.8076923076923075
16.384432557970285,940.7877067103982,-13.565497398215893,Site 2,2,3.8076923076923075
39.394874311983585,893.4349288698286,-13.650814991915363,Site 2,5,3.8076923076923075
25.62414212152362,891.1020117346197,-13.487238303059712,Site 1,5,5.055555555555555
98.11113136820495,898.0165157467127,-13.896290639388386,Site 3,5,5.6571428571428575
59.85258221626282,928.1541477888823,-13.562167404743377,Site 1,2,5.055555555555555
74.85473803244531,778.1891259830445,-13.637096506427042,Site 1,4,5.055555555555555
7.194388145580888,872.7488480042666,-13.712025608110707,Site 1,11,5.055555555555555
58.08562773745507,843.9663452561945,-13.968667153135202,Site 3,9,5.6571428571428575
48.51814452558756,817.6370986737311,-13.736132585614834,Site 2,8,3.8076923076923075
78.3235180657357,821.6114566195756,-14.041043666882016,Site 3,2,5.6571428571428575
61.66097791865468,806.5513849724084,-13.786954709794372,Site 1,8,5.055555555555555
39.89708763547242,870.8143731579185,-14.11342018062883,Site 3,9,5.6571428571428575
24.9966160627082,790.0795280467719,-13.861883811478037,Site 1,4,5.055555555555555
24.872215813957155,781.3001131173223,-13.936812913161702,Site 1,4,5.055555555555555
82.69106100779027,782.7792580239475,-14.011742014845368,Site 1,3,5.055555555555555
58.85597902815789,945.8208082709461,-14.086671116529033,Site 1,3,5.055555555555555
68.90065735206008,789.946648105979,-13.821450179314306,Site 2,4,3.8076923076923075
93.4218391077593,909.7103158477694,-13.906767773013776,Site 2,2,3.8076923076923075
47.211536881513894,845.0853455811739,-14.161600218212698,Site 1,4,5.055555555555555
54.63380797300488,830.3221557755023,-14.185796694375645,Site 3,8,5.6571428571428575
90.352713316679,944.0675476565957,-13.992085366713248,Site 2,6,3.8076923076923075
93.99521069135517,937.4468185938895,-14.258173208122459,Site 3,5,5.6571428571428575
12.65663718804717,889.7480946034193,-14.330549721869275,Site 3,1,5.6571428571428575
92.6261703018099,872.8659714572132,-14.077402960412718,Site 2,6,3.8076923076923075
82.33665202278644,798.1266485992819,-14.236529319896363,Site 1,2,5.055555555555555
82.06313133705407,912.9096082877368,-14.16272055411219,Site 2,3,3.8076923076923075
9.556322870776057,773.9477374125272,-14.40292623561609,Site 3,5,5.6571428571428575
60.89566410519183,774.5565028861165,-14.311458421580028,Site 1,6,5.055555555555555
35.81187780946493,854.6405833214521,-14.475302749362903,Site 3,10,5.6571428571428575
61.84355050791055,755.5441337171942,-14.386387523263693,Site 1,4,5.055555555555555
35.31176180113107,754.091146402061,-14.547679263109718,Site 3,4,5.6571428571428575
96.25027687288821,823.8485870882869,-14.620055776856532,Site 3,3,5.6571428571428575
0.7608551532030106,875.0757886096835,-14.692432290603346,Site 3,2,5.6571428571428575
49.604437593370676,808.7562517728657,-14.461316624947358,Site 1,11,5.055555555555555
30.39639345370233,830.707975756377,-14.248038147811661,Site 2,1,3.8076923076923075
14.188531041145325,912.0842093601823,-14.536245726631023,Site 1,8,5.055555555555555
59.40521114971489,809.4256599899381,-14.33335574151113,Site 2,5,3.8076923076923075
18.53942710440606,807.7417099382728,-14.611174828314688,Site 1,4,5.055555555555555
95.96899687312543,922.0401578582823,-14.686103929998353,Site 1,5,5.055555555555555
31.47437225561589,804.0683052036911,-14.418673335210602,Site 2,1,3.8076923076923075
11.428968631662428,854.3927749618888,-14.761033031682018,Site 1,4,5.055555555555555
67.45116575621068,800.0230312813073,-14.503990928910074,Site 2,1,3.8076923076923075
17.151693277992308,784.9106513895094,-14.589308522609544,Site 2,2,3.8076923076923075
95.33614695537835,767.1262612566352,-14.835962133365683,Site 1,5,5.055555555555555
17.07536093890667,821.8668322078884,-14.910891235049348,Site 1,4,5.055555555555555
13.908993592485785,949.5385460089892,-14.764808804350162,Site 3,7,5.6571428571428575
79.8090466298163,899.0989599376917,-14.837185318096976,Site 3,9,5.6571428571428575
65.27571270707995,876.9546919967979,-14.90956183184379,Site 3,5,5.6571428571428575
48.96147402469069,898.7748379353434,-14.981938345590606,Site 3,2,5.6571428571428575
10.455052996985614,759.2995322775096,-14.674626116309016,Site 2,3,3.8076923076923075
39.13654151838273,807.3785929940641,-14.759943710008486,Site 2,4,3.8076923076923075
17.47173722833395,823.7269884906709,-14.845261303707957,Site 2,2,3.8076923076923075
17.91213455144316,923.2577921822667,-14.985820336733013,Site 1,4,5.055555555555555
18.488225992769003,814.5667386241257,16.98659947142005,Site 3,6,NA
70.23740359582007,758.9366496540606,16.430489299818873,Site 3,3,NA
57.332633482292295,896.3375949766487,20.753169793169945,Site 1,6.5,NA
16.805192036554217,848.4846260398626,11.629735812311992,Site 3,5,NA
94.38393388409168,797.1264988183975,4.294170462526381,Site 2,3,NA
94.34749586507678,775.206901319325,8.342930726939812,Site 2,2,NA
12.915897672064602,805.9548714198172,12.88451578002423,Site 1,8,NA
83.3448815625161,934.3615921214223,21.88576345797628,Site 2,7.5,NA
46.801851550117135,867.1265192795545,5.075501470128074,Site 2,3.5,NA
54.99837417155504,820.1647124718875,5.452414083993062,Site 2,3.5,NA
55.26740669738501,928.6865031346679,17.78237396501936,Site 2,6,NA
23.889475944451988,805.0089455209672,1.758978673024103,Site 3,3.5,NA
76.05133131146431,794.2545427475125,11.384274490410462,Site 3,8,NA
18.08201007079333,810.2491748519242,24.54293433111161,Site 2,6.5,NA
40.52821812219918,927.4894315283746,4.228068655356765,Site 1,5.5,NA
85.3548452956602,784.1735956259072,11.153547605499625,Site 1,5.5,NA
97.63984894379973,775.2485455479473,7.996652601286769,Site 3,6.5,NA
22.582546109333634,779.0572966914624,5.324064462911338,Site 1,5,NA
44.480922911316156,935.848619742319,21.298307360848412,Site 1,3.5,NA
7.497942470945418,760.5424805544317,3.5805105231702328,Site 3,7,NA
66.18987584952265,763.2987504359335,12.532971479231492,Site 1,7.5,NA
38.75495425891131,908.0353810917586,6.415621098130941,Site 2,5.5,NA
83.68891768623143,861.2745855934918,21.47951577208005,Site 1,3.5,NA
15.050144074484706,801.4890640974045,14.981938345590606,Site 3,6.5,NA
34.72722489386797,761.9613441638649,17.790669988607988,Site 1,9.5,NA
48.877323139458895,902.3923264816403,8.135156333446503,Site 2,4.5,NA
14.924686285667121,947.0476095564663,18.888029002118856,Site 3,6,NA
35.70625900756568,796.4959675446153,1.4275163470301777,Site 2,3,NA
96.26440482679754,873.2147284317762,18.616458511678502,Site 2,5.5,NA
13.237200328148901,915.548262745142,10.573778999969363,Site 1,4.5,NA
1.0414525400847197,884.3338770326227,9.295493859099224,Site 2,5,NA
16.464224201627076,822.4524254910648,24.462627444881946,Site 2,6.5,NA
81.01921444758773,943.0966272950172,9.508980409009382,Site 1,6.5,NA
86.88610368408263,921.5733605436981,20.73755495948717,Site 3,6,NA
51.42817629966885,897.5035439245403,1.499597041402012,Site 2,4,NA
62.719628657214344,894.7164978832006,10.626709030475467,Site 2,7.5,NA
84.44290030747652,849.0218673367053,23.231474636122584,Site 2,7.5,NA
28.48705742508173,751.8170685973018,20.20622770069167,Site 1,6,NA
66.72256477177143,908.2618223968893,14.111968950601295,Site 1,6.5,NA
15.046975202858448,765.487538697198,4.817180871032178,Site 2,2.5,NA
98.1727862264961,861.9290007743984,9.608063957421109,Site 1,4,NA
29.701073514297605,889.4213601946831,21.66125460062176,Site 3,5.5,NA
11.508407536894083,908.6146004963666,20.10079644387588,Site 1,4.5,NA
16.320087178610265,901.2344500049949,14.225884841289371,Site 3,5,NA
94.40418081358075,881.6986136138439,7.085460744565353,Site 3,10.5,NA
79.48638235684484,852.766839414835,20.92392283375375,Site 3,6,NA
97.46878976002336,861.3402985967696,10.804643540177494,Site 3,3.5,NA
34.90884106140584,930.0377332605422,15.865529392613098,Site 3,4.5,NA
50.19698808901012,841.7455810587853,8.55861958116293,Site 2,5.5,NA
81.03972626850009,949.6467433404177,11.092176561942324,Site 3,11.5,NA
0.7109038066118956,901.7278829123825,22.708533238619566,Site 2,5,NA
1.4693910954520106,823.2019265647978,15.309385594446212,Site 3,6,NA
68.34034228231758,920.2001043595374,2.1548975026234984,Site 2,2,NA
92.97202217858285,892.5693298690021,6.729193293722346,Site 1,5.5,NA
27.540119853802025,853.918416891247,23.094876226969063,Site 3,5.5,NA
81.18596954736859,758.4723677486181,6.5422385348938406,Site 1,6.5,NA
78.58789127785712,942.0621349941939,21.644127264153212,Site 1,8.5,NA
98.89021555427462,840.5057710595429,15.733417012961581,Site 1,5.5,NA
61.395290959626436,854.1640883311629,22.49817766714841,Site 1,5.5,NA
71.0185730131343,787.3910813592374,23.718980100238696,Site 1,5.5,NA
77.00278565753251,753.8799450267106,12.683391076279804,Site 3,4,NA
88.69841571431607,788.4740703273565,17.49514841940254,Site 3,9,NA
62.51217296812683,821.0919504985213,18.58435130561702,Site 2,9,NA
26.030003535561264,807.6550347264856,14.756634010700509,Site 2,5.5,NA
85.90731178410351,940.9560275729746,22.962149267550558,Site 3,3.5,NA
43.74880020041019,868.9152454026043,3.321356320520863,Site 2,5.5,NA
38.81447575986385,924.9983626883477,15.338405763031915,Site 1,4,NA
46.150110522285104,894.7539309971035,17.488523537758738,Site 1,6.5,NA
21.867519337683916,841.6682244744152,21.16515575326048,Site 1,3.5,NA
6.593551044352353,877.2959385998547,20.726026041666046,Site 1,1,NA
27.57010266650468,810.6071991845965,9.272937622154132,Site 1,5,NA
31.038109748624265,941.5856588166207,14.780122326919809,Site 2,6,NA
4.21755260322243,937.2410191223025,0.494840374449268,Site 3,2.5,NA
18.467346322722733,781.2263742554933,7.073789584683254,Site 3,10,NA
18.337322818115354,824.4517041835934,22.02202848275192,Site 2,6.5,NA
75.5462416447699,915.019747801125,1.451561856083572,Site 3,4.5,NA
28.80597321782261,928.9006256964058,21.499738580314443,Site 2,4,NA
86.78446623962373,752.9838570393622,22.142028820235282,Site 1,7.5,NA
40.264273597858846,898.5162449534982,23.912149283569306,Site 1,4.5,NA
57.26850035134703,762.942273542285,18.459865025943145,Site 1,9,NA
35.06425749510527,857.3384649120271,6.973255978664383,Site 1,9.5,NA
67.19989283010364,849.7436583042145,3.4345988649874926,Site 3,5,NA
2.50503565184772,844.9103903025389,1.8523065547924489,Site 1,6.5,NA
40.11010378599167,803.6288621835411,6.945131212705746,Site 2,5,NA
19.997652992606163,790.3129622805864,5.186105013126507,Site 1,5.5,NA
85.65250008832663,904.6906627714634,1.7046903376467526,Site 1,4,NA
97.15154285077006,941.6145162656903,13.737799978116527,Site 1,7.5,NA
32.37224367912859,865.4468216001987,1.407247333554551,Site 1,4.5,NA
73.31914333626628,783.3502538036555,4.628207813948393,Site 3,6.5,NA
34.00682401843369,766.3534072693437,10.475087794475257,Site 3,9.5,NA
97.67551845870912,892.8850180935115,7.545326097169891,Site 3,7,NA
39.70164118800312,779.114722693339,10.857026895973831,Site 3,9.5,NA
37.99988792743534,815.2262655552477,7.178496447158977,Site 3,9,NA
56.03876302484423,944.618992228061,12.611837446456775,Site 3,4,NA
46.3808179134503,777.2256391588598,8.524993137689307,Site 1,5,NA
19.677682663314044,812.7069131471217,23.363866697764024,Site 1,8,NA
42.69434027373791,770.9621028974652,22.44905256666243,Site 2,7,NA
9.30251874960959,773.0578248854727,15.055436617694795,Site 3,4.5,NA
11.530912690795958,946.8969303648919,17.353586305398494,Site 3,7.5,NA
44.003165420144796,873.3742186799645,16.727146052289754,Site 2,3.5,NA
20.093472953885794,876.6294916626066,7.295613695168868,Site 2,1,NA
42.76390727609396,801.6754554584622,19.633228005841374,Site 3,4,NA
98.05999817326665,890.8748082816601,11.957558180438355,Site 3,13,NA
82.89221255108714,790.0341904256493,3.3449498645495623,Site 3,8,NA
28.69738549925387,916.2140532396734,4.120577848516405,Site 1,5,NA
59.59168968256563,797.9098354931921,13.030690746381879,Site 1,3.5,NA
89.89719462115318,934.490981278941,1.6307649435475469,Site 1,4,NA
45.33770002890378,948.9438953343779,2.9613844642881304,Site 1,2.5,NA
14.741777931340039,836.7951519787312,2.034603158244863,Site 3,6.5,NA
12.867698259651661,842.4127340316772,22.192910441663116,Site 1,6,NA
2.4656337685883045,906.9445417262614,5.591791437473148,Site 3,7,NA
73.63113749306649,919.8970259167254,17.787425045389682,Site 3,8.5,NA
37.335856445133686,803.1146613880992,9.890345187159255,Site 1,7.5,NA
57.437694049440324,786.9252865668386,10.439811507239938,Site 1,6,NA
82.5328013394028,945.5510958563536,4.936432919930667,Site 1,6.5,NA
